id,TA_formal
804150028612861952,10
804133678003666946,6
804133175094104065,6
804130694117003264,10
858444379232624641,5
858391536618393600,13
858380666140020737,6
858362934199808000,9
858345210992001024,17
858342616286593024,10
858329066159714308,13
858324537125085185,9
858314930251907073,11
858307544208605185,9
858289208737353728,8
858239454611374080,6
858196166961483776,9
858166934197633025,8
858119533898469376,10
858108463972536325,10
858108269616877568,4
858089947005190144,10
858089189472186370,4
858064532823982080,10
858050223544860676,8
858042663588810752,11
858020037881417728,7
858011477462200321,12
857986544682106880,10
857975062451949568,7
857954079221395456,6
857950183199576064,11
857913221541482496,10
857844356744716288,12
857768830852116480,10
857736147287584773,9
857711711427502080,3
857711010840543232,8
857699657778122752,7
857693858368552960,10
857660286140108800,9
857645586430013443,9
857640501650096132,11
857632989131542528,10
857619042785533952,18
857610562997542913,16
857537878913691649,4
857524723655204864,13
857512141385068544,13
857505810108338176,7
857491336580222976,14
857483665080700929,8
857481979671064576,10
857476692117512198,7
857475652345360385,10
857406036956913665,12
857392984492580864,1
857344518307360768,10
857335456299716610,12
857330042845712384,9
857296974370013184,14
857288173835005953,0
857287823468220418,12
857286071419371521,10
857270834028826630,5
857138264964296705,18
857135097316855808,10
857029017924489216,12
857012089096773632,8
856987730408079360,7
856874952926089217,13
856847325775495168,18
856708340486991872,8
856704838993838081,8
856688423419002881,12
856606186795302912,15
856588897769447425,16
856545467785785344,5
856540069217357824,11
856518174535241730,9
856498789854695424,6
856470400460443648,12
856449538680377344,10
856381271378980864,7
856380747850141696,9
856372896427585536,10
856352088275783680,10
856300287102988292,10
856297030863474688,6
856289585395109888,8
856275471641849856,7
856269472969228288,7
856247320681250816,13
856224644856262656,7
856205118626299907,7
856177360051286016,4
856168288241545216,8
856159534443790336,4
856131314298363905,13
856119733699129344,9
856100644855435265,11
856040715251580928,12
856017368761413633,13
855998666749890560,9
855975771495641088,10
855876133564420100,9
855867395554115584,7
855838616974700546,5
855815733858664448,19
855815487099416581,15
855790747714560001,10
855783502838628352,10
855782886657675264,8
855759865339412481,9
855639937185701888,7
855636030132805632,13
855630492946882560,11
855615112840966144,11
855541177692696577,8
855520411123154944,9
855494953606291457,8
855488726763491328,10
855479746922246144,13
855426805767057410,13
855409539872681984,11
855403269354639360,8
855385207037362176,4
855346370856857600,8
855345427788558336,9
855343402271035392,10
855333742897909760,12
855317679829385216,20
855315172856012800,11
855308468886032384,8
855270493930233856,7
855252780579270656,14
855208746695393281,11
855167220695093249,9
855155905914175489,14
855146616319164417,10
855141773827592197,7
855130240498184194,12
855122660883394560,8
855118715129671682,11
855089060691542018,10
855040394178027520,6
855035238262689792,6
854998846094626816,8
854955312310345728,10
854950462776365056,7
854814617574535169,10
854794065686274050,13
854756601059844096,8
854706879477538816,11
854634909025132544,11
854582861000839168,11
854556440438218753,7
854522956269187075,12
854451258396160001,12
854450466964480000,12
854444681991786497,10
854426211010973701,8
854419263171563521,8
854387387627167744,9
854381584530755584,14
854363695182434305,7
854344800446930946,11
854343985816580096,11
854318603386179584,8
854305021890088960,17
854279853809565696,9
854258253542379520,10
854206125016854528,8
854128772328685570,9
854109682717401095,11
854082052936871936,8
854065684237758465,12
854046939041734661,11
854018125905506307,12
853990137377812482,7
853968798076084224,4
853954970982526977,6
853954449957695488,16
853946666336088064,7
853891245890048000,6
853757401685794816,9
853753123747356674,8
853708595522707456,9
853655227798614016,12
853629096458432514,5
853601610873790464,10
853515282287120384,7
853495931781750784,8
853397534219350016,10
853372361428553728,32
853369105444765696,9
853358798706278400,10
853341665733599232,6
853324568567697412,9
853314984742338560,7
853250400773918723,12
853244276431564800,25
853241292784054273,10
853239758016925696,11
853236467585384448,11
853224822855393281,11
853201732683399168,7
853163612478869504,10
853159713801895936,7
853133292060725253,11
853083740175835137,7
853042695555756032,9
853020048008654848,11
853017299456012288,8
853009240562204672,9
852978771141562368,10
852906826827956224,8
852903077992595458,7
852823789322682369,10
852768395648880640,18
852760850494509059,11
852710537137934336,10
852671937151197186,3
852604820775215104,5
852600544082485251,12
852579200498360320,13
852565306061074434,9
852458352168906752,7
852451293561933826,15
852443851621101568,10
852388394428751872,16
852364543204495361,10
852269480688398337,12
852258483055546368,4
852224113506754560,13
852216262814048258,12
852209745377316864,8
852195982775390208,13
852147542523498500,8
852131048402165760,9
852109037780914180,9
851993229729816576,4
851928618888564736,7
851914415888904195,30
851907551436443648,6
851830888912564225,11
851813806082797572,3
851794498959159296,19
851789529983971331,15
851627500111360001,12
851536519982657539,8
851517643681148934,13
851494488383995905,12
851451275505958912,12
851378636942974977,5
851375234976448515,9
851366910528819200,8
851318701131517953,14
851283603543646212,8
851209366187499521,6
851187635951472640,18
851171856224833537,11
851168006302388224,8
851156259805904896,11
851140209530032133,9
851119399490781185,6
851110027280646145,12
851063653143072768,7
851033663705825280,11
850996939546034177,9
850948586397474816,11
850913663842222080,5
850911873616818176,7
850891262936977408,9
850880455096360960,8
850848297308876800,7
850825580329091072,17
850792935134199809,7
850785349072818179,12
850733362297933825,15
850729532504125442,5
850709883204796417,13
850680969623482368,6
850601606135590912,15
850581547753320448,16
850536676698972160,8
850521121522843648,8
850493162682556420,8
850456678118117377,9
850443826049277953,7
850425221047779328,11
850424362385760256,10
850421959011827712,9
850406571452628994,13
850402794146111488,15
850400281963757569,9
850395977211150339,7
850393694020784129,12
850387734078390272,7
850382840218910720,5
850371536406052864,13
850370124200763392,5
850367604128657409,5
850356895969943555,9
850336461597618176,13
850322610969858049,12
850304190282911745,9
850302908172292096,8
850243133124116480,13
850229664161251328,8
850212040702480384,11
850196523606392832,9
850184537485266949,12
850136569734459392,11
850088229747531776,8
850083207949189123,8
850068093095350275,9
850068092822724608,9
850031384131448832,9
850027869149569025,11
850017820033286146,7
849976258150752257,10
849958246790176768,8
849900417425256449,22
849838866387181568,10
849756673308798978,10
849753544655851521,7
849750748804124672,8
849738441973788672,12
849722353676431360,10
849697410259591168,12
849697139898945536,4
849653073727324161,5
849649943828713473,11
849620394030059521,14
849620183668883456,11
849585410632282112,14
849516963160367106,7
849455828839129089,10
849397534770507776,13
849385104908615680,37
849330953415782400,7
849322179682603015,11
849303893062414336,8
849280653984243714,12
849270607560802304,13
849265323987664896,4
849259808687620096,13
849245178271596545,7
849137555769524224,10
849132429386317824,5
849056487536300032,10
849029032960303104,20
848975901278822415,6
848962052659920896,12
848892987971170306,7
848842537133641729,8
848824940929445888,7
848820684059021312,12
848815754145390596,10
848794719220006912,15
848780863412330496,12
848780314394710016,15
848779610234007552,13
848713066241863680,11
848649009447227392,9
848615476787892224,8
848599637548298240,8
848568686520750081,12
848559587141799936,10
848527690915356673,8
848496736528158720,12
848338103022518276,5
848324148506046464,6
848307906160275457,11
848278184034537477,10
848257038283091968,11
848250441360080900,25
848244087534870528,10
848198306673119233,5
848164476281073664,23
848094672778129409,10
848034716351680512,9
848018178345226240,14
847943852266840064,10
847893761329815552,18
847875244085981184,13
847843709836288000,9
847841072155897857,29
847808488193617921,20
847755395393175554,7
847750626624684032,9
847744250963836928,22
847707535490600960,8
847665460594130944,10
847610923850137601,12
847585398964473858,6
847535219985047552,10
847424597666299904,9
847420150760448000,1
847405420066910208,5
847331053991813120,11
847285427497082881,11
847261681868603392,7
847217715093716992,14
847206483980722176,12
847153687873175567,8
847135838152642562,7
846999884888727552,6
846962132361138176,6
846940490255777796,5
846820393801408512,10
846784004292591617,8
846762223330570241,18
846749592246996992,11
846747477835419649,16
846726122540859392,16
846659966475882496,6
846643891583488000,13
846609550136541184,9
846594721258622977,6
846572327299092480,9
846551305514602498,11
846504655366619136,18
846471430774546432,9
846465631042064384,20
846465086613045249,11
846456315786473472,10
846437168453238785,14
846418993116254208,11
846373535845154821,13
846300813018451970,8
846281907738497024,13
846280649770225665,9
846270429329313792,12
846245226075344896,5
846240403464572928,4
846188780667179009,8
846188036979392512,11
846172458298290180,7
846131424092737536,13
846112524449689600,6
846069002715758593,11
846058340912316416,12
846032750033321985,7
846019504828268545,15
846002947548942336,7
845981938410246145,8
845973668371025921,12
845960272527462400,12
845928587295379456,22
845921484275142656,8
845919195720232960,7
845915728364613633,17
845885784389537792,7
845870918526287872,8
845855331297050624,12
845847806573232128,11
845840234877272064,8
845808764380991489,11
845800060948504576,9
845769306122137605,9
845755687162535937,9
845742112490577920,9
845705104724516864,13
845656540954660864,11
845653577817313284,14
845645646317178881,13
845634627263967232,11
845617766778449920,8
845605397285294081,12
845583794841247744,8
845561262964686848,6
845542424621412353,16
845508854850949120,6
845492943473410048,9
845465008901255169,16
845459726183878656,8
845360910898249729,6
845354504233127938,14
845319313636524032,8
845317306658050050,6
845298064512487425,15
845277922890059777,8
845263180553211905,10
845259536642519040,7
845115225145696261,12
845103898146803713,12
845062478220443648,9
845057598936240129,2
844989652385873920,11
844972039224131584,9
844931255967928326,7
844928921204408321,12
844915417336463360,10
844907591595634689,11
844887463042699266,8
844879684579946500,5
844816768933621760,13
844786793274748928,9
844753135541387264,17
844729378584117249,16
844681799846547457,8
844676036327624704,3
844599361149571076,8
844598325550698496,8
844586446430310400,10
844578935174258688,21
844573338433458176,14
844516782799044608,7
844511112192278528,10
844493376774946816,8
844388163317485569,6
844383227276132352,19
844314901086584832,8
844274288387653637,6
844257319085096960,15
844254794634088448,7
844136666122108928,13
844131962226982912,11
844097014459744257,12
844096333439033345,9
844078631622205442,10
844060017460416512,8
844013239084224512,10
843999063389347842,11
843962859981688832,10
843962441772011523,11
843947774756470784,15
843883215051984896,6
843880495708540933,7
843862232345853953,7
843757942952353792,11
843741472499404800,14
843740653720928256,7
843726805529841664,10
843708699696906240,12
