id,PT_formal
841381095170007040,13
841377824342695937,10
841342086150537219,5
841333044761964544,17
841313495501176832,9
841293536561623041,12
841276408798224385,9
841274837410676736,15
841249667195248642,11
841241494740717568,12
841231073178722306,12
841217044670480384,10
841128744924377088,7
841107666764234752,10
841095155725807620,21
841071309790543872,6
841012167474270208,9
840985823680069634,3
840978742407245824,18
840976942031605760,13
840973632931262465,9
840969799115108352,10
840961721296670720,9
840954734131441664,13
840907866177331200,18
840906664882651138,10
840873011314065408,8
840804552957919232,9
840790960703447041,3
840783691131498496,12
840782422753058818,9
840742117613928449,11
840679444243193857,10
840671401367474176,10
840645548264816640,8
840608269408313345,6
840607039911034882,14
840588146542817281,12
840578575984152577,10
840533178469253120,7
840532907798192128,14
840480681117536258,6
840446107415113728,8
840440268734136321,13
840374219900887040,15
840367874774454272,13
840337246347763713,14
840331939097792512,10
840328979051622402,10
840328370516824064,11
840276136017960960,15
840268254358716416,0
840245933522718720,20
840219699245920258,4
840194930396037120,2
840194485472677888,10
840162083203362816,6
840147980401410048,8
840125083263819776,14
840068308862816256,13
839999767031762944,10
839964033633693696,11
839963893585833984,8
839894052367581184,7
839890706105839616,13
839864929394044928,18
839855853343756289,20
839807990542794752,8
839750698887585792,13
839646338740596737,8
839635521093648385,2
839620712658677761,9
839555981130465280,15
839541907168559104,8
839540131493117952,16
839509532153872389,14
839497146822979588,15
839473663908835328,15
839449373301858309,8
839384257956990976,10
839367504225009664,9
839358781767188480,7
839270699529293824,13
839264422887571457,18
839242025765588992,13
839218873694105600,15
839204629372092417,13
839166506843975685,13
839162229715001344,12
839152992817381376,13
839133708011593729,12
839097707646025728,8
839045328506585088,9
838965395100938241,9
838928256933953536,11
838922087158833153,12
838831803892973572,14
838821738263764993,9
838756541192945665,15
838729134276820993,4
838714656936062978,6
838696438582358016,6
838695311799382017,13
838692373509115905,10
838690757967929344,9
838635258337636353,9
838578633258094592,3
838535853999800321,12
838513338069942274,14
838470419862683648,4
838460608714584064,7
838419605378957312,8
838413801678602240,13
838388140616318976,14
838348856035180544,5
838313798628945920,15
838212774685704192,9
838154624355958784,10
838136335403741184,10
838121252891963393,8
838107140933976069,15
838069027708813314,15
838056850314645510,8
837988001275854848,6
837866489982169088,12
837833560044240896,15
837809828076617736,4
837793223972093952,8
837783403550367745,19
837739615599673344,8
837733646630998016,7
837720738605989889,11
837712979206549505,11
837709169524375552,8
837675928130043907,8
837671502153662465,12
837668396816728064,7
837626123169181697,5
837573859398336512,11
837546405518417921,6
837468513908318208,10
837437227957366784,13
837407421165338626,11
837361911985496065,5
837359791437676545,12
837350457483931648,11
837335929601855488,11
837329700947177474,13
837324372973137920,15
837275811392675840,10
837254936681410561,12
837216485978288128,11
837214319909695488,8
837149971728171009,6
837053337652592640,6
837002761359278085,15
836995723635884037,7
836973208687509506,10
836972061226635271,10
836826591569264640,11
836802178186629120,14
836779258013962240,18
836746957787967492,12
836735239284219904,13
836706298632810496,13
836676100063281152,7
836673337204097024,20
836672306596360192,9
836609428317159425,13
836559937287356416,13
836463490315534338,7
836444824903393280,10
836443315096571905,9
836433776582471680,6
836380408480743424,12
836345624886927361,12
836286564330266624,9
836285112429887488,14
836275743571206144,11
836258158100250624,0
836244654119059456,6
836196221526081536,9
836150507387432960,14
836056144065998853,9
836055764649316352,5
836036856626221056,6
835960140377522177,10
835927678054191105,8
835913283521691649,12
835884710647726080,7
835872162124808193,6
835852509562417152,14
835834310607441921,10
835821722695843841,11
835808042084155392,6
835802131395391488,8
835796318731788288,8
835765267523325953,9
835763401834000384,9
835707021743820801,7
835672685380317188,2
835663272305115136,10
835641921196421121,15
835632703697453058,13
835620392752533505,11
835619093629763584,15
835601094210285570,10
835597041539682304,12
835584325420732420,8
835557743310295040,22
835550537537978368,9
835528285446627329,12
835516456301445120,12
835509663164674048,16
835479462611406848,17
835454295583543296,15
835416547250294784,13
835383838616465409,14
835323533228044289,16
835323490735702016,10
835233616263274498,18
835230313370411008,5
835229324299108352,5
835217744350031880,13
835216340365410304,8
835137207149068288,12
835125510627786752,8
835105090906255360,14
835091920158396420,14
835058203796910080,7
835022350315896832,8
835021847662116864,11
835012912452354049,7
834976192168148992,7
834912925299027968,12
834904173728661504,6
834893487493550081,11
834881290537168905,9
834868939947548672,5
834847497990373376,8
834787656684929024,15
834779913400020997,13
834756862901882882,9
834749662208913410,7
834711905101086720,12
834701351598829569,15
834681201516437504,11
834636406886690816,6
834632641731235840,10
834601140859858945,6
834563314223030273,7
834552103393689600,11
834482560034078725,9
834449315548581888,11
834439124748759043,11
834432620419284992,6
834423926373679109,10
834416972146302977,13
834342478694096898,10
834327146948657155,13
834265214220656640,11
834216391330914305,8
834215478365036549,9
834139883761500162,13
834092928935030790,15
834081188939706368,8
834071719061098497,13
834060377562443776,12
834050526694174720,13
834040202188509186,7
834020592412139521,12
834014831619538944,13
833976017370935296,10
833975463831797760,16
833939867310628864,9
833935941454675968,11
833911636314484737,9
833911634666086400,9
833896278870282240,10
833862559379898373,12
833847211813384192,9
833820530000093184,12
833815222456610816,14
833771724336427008,13
833745541456617473,16
833728465195118596,3
833706770556211201,10
833632981155713025,8
833604302635573248,9
833595061883527172,11
833586996748619776,14
833562452247924736,12
833535697956982784,11
833507896268840960,17
833443606555918336,12
833417756217315328,11
833403251571699712,13
833370567965343745,9
833369205189857280,9
833365539372331011,7
833360133572984832,11
833268188553019393,11
833230678762385408,16
833218119967633408,8
833179331727867904,11
833160535726190594,13
833153459578875904,9
833113873351921664,2
833109723549356035,10
833094698101137408,8
833088710728155136,9
833065557624836097,13
833056914149953536,15
833015757978099713,9
832993452581384192,13
832989489408700417,9
832985810244890624,9
832962079602655232,6
832952912020197376,14
832923238015582208,1
832885379648872448,11
832859718326611968,4
832852903740137472,8
832738790036865024,10
832706062570573825,8
832703347241152512,13
832667962251284480,20
832618374618238976,11
832615377364537346,9
832612017420775424,9
832558262792908802,12
832462353866199043,8
832432137731182592,14
832429130994032640,15
832396554661199878,2
832374503758057474,13
832327973776785408,14
832273405705601024,7
832271516037480448,6
832243180913487875,13
832235619149611009,6
832218103119540224,3
832183175346548737,12
832164413893443584,14
832137444359282688,9
832041346886139904,7
832039826421587968,11
832028402433585152,13
832011385676652545,9
831973121066405888,11
831946182851231753,9
831944914313342976,5
831933851362586624,11
831930629969367048,11
831914725311016960,17
831905925011234818,19
831878503897427968,12
831874176625565696,8
831802737876680704,11
831717932388458496,12
831675094313353216,7
831632783168647168,12
831631618997616641,5
831575239477907456,10
831559753948131329,18
831535791851597826,11
831498233008517120,11
831437754399588352,12
831420467714076672,8
831351038322044928,11
831339714426830850,9
831274282563035137,8
831261167918145536,10
831203824429842435,6
831192939116232704,8
831182432598626305,15
831149324809666560,5
831133532286308353,10
831101721715826688,13
830968000186613761,10
830945547091582977,6
830931793519996929,11
830918688480096256,4
830891416784101382,13
830857762699624448,8
830801156297342976,7
830728161830789120,8
830700710346051585,15
830680338577842178,12
830653016617402370,6
830622149991886849,11
830619237697933312,9
830605863740178432,11
830586655748792321,1
830585235020595200,14
830551850797658112,15
830550459828072449,3
830543204747509760,20
830536980433874944,10
830510709901520897,11
830468961305235457,4
830427418452168705,11
830421996303503360,6
830390923813076994,13
830380048268017665,10
830368302845325312,9
830337050683379713,10
830333053457162241,15
830323641254551552,9
830286210526539776,10
830244407198760961,2
830224876275429377,10
830223008253960192,5
830156433928966144,17
830109625328529408,9
830090963456491520,12
830084013075357696,7
830062235267502080,12
830057933761343489,7
830052822502821888,9
830038744484950016,16
830032347781292032,10
830022234517471232,9
829984081312100352,9
829955059618164736,5
829915810743386116,13
829895200680136704,12
829894438910619653,12
829852653471531008,18
829762061370589185,14
829752179607085056,6
829706588478795777,25
829703160134565891,5
829671214067101699,10
829642830800879616,10
829593339808927744,13
829574302538276864,13
829570721970081792,8
829555429122375683,15
829535547265839104,7
829450990378180614,11
829400970522218496,13
829380799480860673,9
829380017561944065,14
829373785631518720,11
829370491303579648,11
829355360192438272,11
829347544190840832,4
829326681563348992,12
829325770124308480,12
829324404865822721,8
829314023934017537,10
829255894093422592,19
829238341421899776,3
829224498029289473,12
829158831494201348,9
829122878687805441,13
829059995769634816,14
829059561667571713,16
829047490879983616,22
829014364095143940,8
828966579123654656,7
828919242619764738,6
828911942777634816,17
828910830053908480,9
828893595927187457,17
828831911426584576,11
828762727267069952,10
828757467500785664,8
828745898326945792,12
828702899874062336,11
828673076892033024,11
828645288579575809,10
828636578041962504,3
828635980840189954,10
828633613163970561,11
828614236742021120,7
828609515910266881,13
828569387724656640,11
828544926136856576,9
828543819067039744,14
828506283770773504,13
828446482005114880,11
828409852313686016,8
828387256901701634,14
828386478501875713,7
828384814659166208,15
828361975621099521,7
828356551589105666,13
828339864965885952,7
828334332918038529,14
828320641971466240,10
828319234946113544,11
828307204033957890,9
828243846014259200,12
828237515249291264,16
828234220661116928,10
828216628194197504,9
828181762304049152,13
828114685631266816,12
828037315062820864,9
828034172870676480,6
828020146623090688,12
827920174129041409,18
827912121186926592,11
827881208671510528,9
827854475972980741,11
827741949016862720,10
827690911647809536,12
827684995460431872,8
827679815377489920,9
827675847712583680,11
827667743314960388,15
827639544531005440,11
827600303629430784,12
827578929691107329,11
827578905250906112,14
827566750539591683,0
827514512878268417,18
827419099747610628,7
827366001868210176,13
827284976156581889,8
827265601122889728,10
827228852053217281,9
827221231669751810,14
827216321058320384,9
827188503503060992,12
827164937604694016,15
827143123612626944,12
827084919495127040,16
827033816082563072,8
827016645910659072,10
827012180792975360,9
